name,description,parents,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Apple,Apricot,Berry,Blue Cheese,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Fruit,Tropical,Vanilla,Violet,Woody,Inflammation,Nausea,Pain,Depression,Insomnia,Lack of Appetite,Cramps,Seizures,Muscle Spasms,Headaches,Fatigue,Eye Pressure,Spasticity,Paranoid,Anxious,Dry Eyes,Dry Mouth,Headache,Stress,avg rating,num ratings,id,p0,p1,p2,p3,p4,p5,p6
Canna-Tsu,"Canna-Tsu is a hybrid cannabis strain that combines genetics from two CBD-rich parents, Cannatonic and Sour Tsunami. Sweet earthy flavors activate on the exhale, complementing the subtle citrus aroma that radiates from Canna-Tsu’s buds. Because of its high-CBD, low-THC cannabinoid profile, Canna-Tsu delivers its mellow effects with mental clarity. Strains high in CBD like Canna-Tsu are highly demanded by patients treating pain, inflammation, anxiety, and seizures. ","hybrid:cannatonic,hybrid:sour-tsunami,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,100.0,68.91,0.93,0.0,4.57615894039735,151.0,hybrid:canna-tsu,hybrid:cannatonic,hybrid:sour-tsunami,,,,,
Blueberry,"A true A-List cannabis strain. Blueberry’s legendary status soared to new heights after claiming the High Times’ Cannabis Cup 2000 for Best Indica. The long history of the strain is traced back to the late 1970s when American breeder DJ Short was working with a variety of exotic landrace strains. However, throughout the decades of Blueberry’s cultivation the genetics have been passed around, due in large part to DJ Short working with multiple seed banks and breeders. The sweet flavors of fresh blueberries combine with relaxing effects to produce a long-lasting sense of euphoria. Many consumers utilize Blueberry to help contend with pain and stress, while connoisseurs and growers admire the strain for its colorful hues and high THC content.","indica:afghani,sativa:thai,sativa:purple-thai,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45,20.78,84.02,100.0,0.0,0.0,4.3007874015748,1949.0,indica:blueberry,indica:afghani,sativa:thai,sativa:purple-thai,,,,
Kosher Kush,"Kosher Kush, offered now in seed form from DNA Genetics, originated in Los Angeles as a clone-only strain. Winner of High Times Cannabis Cup’s Best Indica in 2010 and 2011, as well as Best Strain in 2011, Kosher Kush produces staggering levels of THC, with some samples testing over 29%. Known as one of the most odiferous OG Kush-related strains, it has a unique yet familiar smell reminiscent of rich earth and fruit, and is considered by many to be one of the tastiest smokes around. The high experienced is typical of many heavy indica strains, producing pronounced relaxation and pain relief, with sleep often following close behind.  ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,11.59,41.86,100.0,0.0,0.0,4.55420054200542,758.0,indica:kosher-kush,,,,,,,
Mango,"The Mango cannabis strain has been around since the early 1960s. In 1991, it was crossed with KC 33 to give us the current Mango strain. Its buds have been known to grow very large, about the size of a softball, and can be up to a foot and a half in length. The foliage turns to a deep red/purple color with a smell and taste of sweet mango. Mango takes 9 to 11 weeks to flower and has a THC content of 15-20%.","indica:afghani,hybrid:kc-33,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,32.03,100.0,18.35,0.0,4.1215596330275215,447.0,indica:mango,indica:afghani,hybrid:kc-33,,,,,
Forbidden Fruit,"Forbidden Fruit is the mouthwatering cross of Cherry Pie x Tangie. This sumptuous genetic cross expresses a beautiful dense bud structure with deep purple hues, dark green foliage, and wiry orange hairs. The terpene profile is a perfect mixture of Cherry Pie’s musky, sweet cherry undertones and Tangie’s loud tropical flavors. There are also notes of pine, mango, and passionfruit candy. The effects hit hard between the eyes and lay into the body with each hit. Forbidden Fruit’s deep physical relaxation and mental stoniness make it perfect for dulling minor physical discomfort and discarding stress. ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,63.18,100.0,11.06,0.0,4.6425702811245,249.0,indica:forbidden-fruit,,,,,,,
Lemon Skunk,"Lemon Skunk was conceived from two separate Skunk phenotypes that displayed exceptionally zesty lemon traits. The skunky, citrus flavor draws you in immediately, and the happy, energetic buzz will shake you out of any funk. DNA Genetics has developed Lemon Skunk as great strain for combating depression and stress.","hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,36.42,86.0,100.0,0.0,0.0,4.32292917166867,849.0,hybrid:lemon-skunk,hybrid:skunk-1,,,,,,
Blue Magoo,"Blue Magoo, not to be confused with its lookalike Blue Goo, is a clone-only hybrid cross between DJ Short Blueberry and Major League Bud (also known as William’s Wonder F2). A fusion of berry, fruit, and other floral notes make up the aroma and taste of Blue Magoo, resulting in a palate as colorful as its pastel purple and green buds. Blue Magoo is a favorite among patients as it combats a variety of symptoms including pain, nausea, insomnia, anxiety, and appetite loss. This strain delivers a slight sativa kick that helps alleviate the heavy weight of Blue Magoo’s indica effects.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41,13.61,24.92,100.0,12.58,0.0,4.49428571428571,354.0,hybrid:blue-magoo,,,,,,,
Venom OG,"Venom OG from Rare Dankness Seeds is an indica-dominant cross between Poison OG and Rare Dankness #1. Its forest-green buds are dense with a tangle of bright orange hairs, and it has an aroma of skunk, pine, lemon, and diesel. This strain is recommended for nighttime use as its effects tend toward full-body relaxation, but it also provides some sensory elevation that is enjoyable for lazy activities. Patients have found Venom OG a potent remedy for pain, arthritis, anxiety, and sleep disorders. Venom OG is suitable for outdoor or indoor gardens and its breeders suggest a 50 to 65-day flowering period.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,50.8,100.0,29.22,0.0,4.38732394366197,147.0,hybrid:venom-og,,,,,,,
Charlotte's Web,"Charlotte’s Web is a cultivar with less than 0.3% THC that has gained popularity as an option for treating seizures as well as a range of other medical conditions. This medical potency is due to its high-CBD content, which was specifically cultivated by Colorado breeders The Stanley Brothers for a young epileptic patient named Charlotte. Contrary to popular belief, Charlotte’s Web is a hemp-derived product with little to no psychoactive effects, making it great for those who don’t want their medication to affect their daily tasks. Charlotte’s powerful web may cause dizziness for some patients, so new users should be cautious.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87,0.0,50.26,54.62,71.6,0.0,4.5398230088495595,231.0,sativa:charlottes-web,,,,,,,
Papa's OG,"Cultivated in Glendale, Arizona exclusively by Arizona Organix, Papa’s OG is an indica cannabis strain that provides positive and uplifting cerebral effects in unique combination with the classic indica full-body relaxation. Consumers find it to be functional and social while still remaining true to its indica roots. A descendant of Skywalker OG and OG Kush, Papa’s OG inherits a sweet and earthy grape aroma and potent medicinal effects suitable for patients treating pain, insomnia, and stress disorders.","hybrid:skywalker-og,hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,24.14,100.0,6.9,0.0,4.74789915966387,119.0,indica:papas-og,hybrid:skywalker-og,hybrid:og-kush,,,,,
JGR,"Named after the dark alcoholic beverage from Germany, JGR is an indica-dominant strain with a tinge of black licorice in its aroma. Little is known about its genetics, but rumor has placed JGR somewhere in the Hindu Kush genealogy or a cross of LA Confidential and Blue Dream. Some also suspect it was bred and popularized in Southern Oregon. As stupefying as its name makes it out to be, JGR's full body effects are better described as relaxing than sedating.","indica:la-confidential,hybrid:blue-dream,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,92.34,77.85,100.0,0.0,4.53307392996109,259.0,indica:jr,indica:la-confidential,hybrid:blue-dream,,,,,
Hell's OG,"Hell's OG (formerly known as Hell's Angels OG or just Biker's Kush) is an indica-dominant hybrid that is said to contain OG Kush and Blackberry genetics. The strain’s origins are poorly documented, but popular myth will tell you Hell's OG was bred by biker ruffians in Southern California. If nothing else, we could assume this strain is named after its fierce psychoactive effects that settle in quickly and heavily. Lifting stress from the mind and pain from the body, Hell's OG is a therapeutic strain commonly used to treat inflammation, insomnia, and PTSD. Underneath its dominant earthy flavors hides a subtle citrus, candy-like aroma. This hybrid produces large, heavy buds that flower in 8 to 9 weeks indoors while outdoor plants are ready for harvest during the September-October transition.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,12.5,82.34,100.0,0.0,0.0,4.53409090909091,177.0,hybrid:hells-og,,,,,,,
Mars OG,"Mars OG is one spacey indica. Coming out of the California Bay Area, Mars OG has been given its planetary name in reference to its growing conditions. Planetary strains refer to strains which began indoors and were moved outdoors to complete the grow cycle in more natural conditions. The end result is a dense bud with a high flower-to-leaf ratio that produces a heavy-handed body buzz. With a hearty, thick taste and pungent smell, Mars OG will take away your pains and easily put you to sleep.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,58.55,100.0,1.79,0.0,4.38607594936709,160.0,indica:mars-og,,,,,,,
Durban Poison,"This pure sativa originates from the South African port city of Durban. It has gained popularity worldwide for its sweet smell and energetic, uplifting effects. Durban Poison is the perfect strain to help you stay productive through a busy day, when exploring the outdoors, or to lend a spark of creativity. Growers and concentrate enthusiasts will both enjoy the over-sized resin glands which make this strain a quality choice for concentrate extraction. The buds are round and chunky, and leave a thick coating of trichomes on almost all areas of the plant.","sativa:african,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02,28.62,48.62,100.0,0.0,0.0,4.476099426386231,2654.0,sativa:durban-poison,sativa:african,,,,,,
Bubble Gum,"Originally Bubble Gum was developed by growers in Indiana. From there the genetics moved to New England and eventually Holland. It took many generations to finally produce a stable Bubble Gum with the characteristic sweet smell and euphoric high. Bubble Gum was the winner of two awards in the Cannabis Cup of '94, and the 2nd place winner in '95 and again in '99.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,0.0,84.07,100.0,22.86,0.0,4.13086150490731,935.0,hybrid:bubble-gum,,,,,,,
ACDC,"ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces little to no intoxicating effects. Tests have put ACDC’s CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all with a clear head.","hybrid:cannatonic,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,8.96,26.82,100.0,16.22,0.0,4.5187969924812,676.0,hybrid:acdc,hybrid:cannatonic,,,,,,
King's Kush,"King's Kush, bred by Green House Seeds, derives from OG Kush and the elusive Grape strain. With gradual but powerful effects, King's Kush is famous for its potency and shiny trichromes during flowering. This strain comes across as sweet and sour with a powerful and tangy grape scent, as well as some hints of lavender. The flowering time for King Kush is approximately 9 weeks, at which point purple and blue veins will appear on the plant. King Kush's THC content can be up to 20%.","hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,100.0,33.9,51.35,5.82,0.0,4.29102167182663,329.0,indica:king-kush,hybrid:og-kush,,,,,,
Mendocino Purps,"Mendocino Purps, or Mendo Purps, or even just The Purps, comes out of Mendocino County in Northern California. Winning one of the Top Ten slots in High Times' Strains of the Year in 2007, Mendocino Purps began as a clone-only plant, but BC Bud Depot developed a stable cross to make The Purps seeds available. This cannabis strain grows well both in and outdoors. It can grow 3-4 feet at harvest indoors and 6-8 feet outdoors. Flowering time for this strain is 8-9 weeks. It has medium-thick leaves and green hues that turn more purple as the plant ripens. The taste has been likened to a caramel coffee and woodsy pine. ","indica:north-american,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,25.62,100.0,10.87,0.0,4.32170542635659,264.0,hybrid:mendocino-purps,indica:north-american,,,,,,
Jack Herer,"Jack Herer is a sativa-dominant cannabis strain that has gained as much renown as its namesake, the marijuana activist and author of The Emperor Wears No Clothes. Combining a Haze hybrid with a Northern Lights #5 and Shiva Skunk cross, Sensi Seeds created Jack Herer hoping to capture both the cerebral elevation associated with sativas and the heavy resin production of indicas. Its rich genetic background gives rise to several different variations of Jack Herer, each phenotype bearing its own unique features and effects. However, consumers typically describe this 55% sativa hybrid as blissful, clear-headed, and creative.","sativa:haze,indica:shiva-skunk,indica:northern-lights--5,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01,33.67,58.09,100.0,0.0,0.0,4.40026917900404,3775.0,sativa:jack-herer,sativa:haze,indica:shiva-skunk,indica:northern-lights--5,,,,
Super Silver Haze,"Super Silver Haze, bred by Green House Seeds, was the first prize winner at the High Times Cannabis Cup in 1997, 1998, and 1999. It also won awards at the High Times Harvest Festival. By crossing the genetics of Skunk, Northern Lights, and Haze, we are left with a beautiful, sticky sativa blend that boasts an energetic, long-lasting body high. The uplifting effects are a great for high stress levels or when suffering from a lack of appetite or nausea.","indica:northern-lights,sativa:haze,hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,29.73,80.27,100.0,0.0,0.0,4.41914548404543,1895.0,sativa:super-silver-haze,indica:northern-lights,sativa:haze,hybrid:skunk-1,,,,
Alaskan Thunder Fuck,"Alaskan Thunder Fuck (also referred to as ATF, Matanuska Thunder Fuck or Matanuska Tundra) is a legendary sativa-dominant strain originating in the Matanuska Valley area of Alaska.  According to the legend, it was originally a Northern California sativa crossed with a Russian ruderalis, but sometime in the late 70s it was crossed with Afghani genetics to make it heartier.  ATF usually presents large, beautifully frosted buds with incredibly strong odors of pine, lemon, menthol, and skunk.  Known for possessing a relaxing yet intensely euphoric high, it is also described as having a “creeper” effect as well as pronounced appetite enhancement.","sativa:north-american-sativa,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,8.97,44.28,100.0,0.0,0.0,4.42250287026406,1802.0,sativa:alaskan-thunder-fuck,sativa:north-american-sativa,,,,,,
Zkittlez,"Zkittlez is an indica-dominant mix of Grape Ape and Grapefruit that is crossed with another undisclosed strain to produce this candy-flavored cannabis bred by 3rd Gen Family and Terp Hogz. This award-winning combination took 1st Place at the 2016 Emerald Cup and 1st Place Indica at the 2015 Cannabis Cups in San Francisco and in Michigan. The chunky colas explode in a spectrum of light green hues and emit a sweet, tropical blend of fruit flavors. The effects of Zkittlez are surprisingly uplifting for an indica, leaving consumers focused, alert, and happy while relaxing the body to help unwind any time of day.","indica:grape-ape,sativa:grapefruit,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,0.0,59.92,100.0,20.97,0.0,4.62645914396887,258.0,indica:zkittlez,indica:grape-ape,sativa:grapefruit,,,,,
Birthday Cake Kush,"Birthday Cake Kush, also known as Wedding Cake or just Birthday Cake, is an indica-dominant hybrid with strong body effects and sweet cake-like flavor. As decadent as its Girl Scout Cookies and Cherry Pie parent strains, Birthday Cake Kush buds bloom with a crystalline icing of THC-rich resin. Like any dessert, Birthday Cake Kush is the perfect way to end your day, with deeply relaxing effects that soothe the body without sedating the mind. This indica is preferred by patients treating pain, anxiety, appetite loss, inflammation, and headaches.","hybrid:girl-scout-cookie,hybrid:cherry-pie,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66,0.0,64.29,100.0,19.09,0.0,4.52941176470588,238.0,hybrid:birthday-cake-kush,hybrid:girl-scout-cookie,hybrid:cherry-pie,,,,,
